customer_id,customer_geohash,order_id,vendor_id,day_of_week,order_time,order_day,chain_id,vendor_geohash,cuisine_origin,avg_vendor_rating,num_products,total_order_value,products_ordered
21d8cf0527,w21zg,5276,01318296,2,13:11:34,73 days,b5619fe3,w21ze,thai,4.2,2,8.8,"Phad Thai, Phad Thai"
21d8cf0527,w21zg,5277,7fede55e,1,15:07:55,72 days,9c788e93,w21ze,japanese,5.0,1,4.0,Beef Udon 
21dd3373de,w23b1,718,550b5d45,4,20:39:08,89 days,c492bd4b,w23b1,snacks,4.0,2,19.200000000000003,"US Beef Short Ribs, Combo B - Mixed Grill"
21dd3373de,w23b1,719,550b5d45,4,20:31:16,89 days,c492bd4b,w23b1,snacks,3.5,2,19.200000000000003,"US Beef Short Ribs, Combo B - Mixed Grill"
21e6510888,w21z7,878,ece35da4,5,15:36:20,27 days,9cb34cee,w21zs,snacks,4.2,2,2.8,"Custard Pie, Chocolate Pie"
21e6510888,w21z7,879,3b59cfcb,0,22:07:21,1 days,cb139cb3,w21z7,chinese,4.3,7,10.0,"101. Swee Choon Big Bao 瑞春招牌大包, 107. Har Kow 两个虾饺, 153. Carrot Cake 两个萝卜糕..."
21e6510888,w21z7,880,4f6d2d47,4,19:56:01,19 days,e09a8eda,w21z7,chinese,4.5,1,0.0,Mala Xiang Guo 麻辣香锅
21f58ed5b6,w21z8,9288,72daed7d,1,12:08:56,9 days,944f6121,w21z8,indonesian,4.5,1,3.2,Ayam Penyet - With Steamed Rice
221d68dc27,w21xx,8252,a935b590,4,14:10:54,54 days,885cd911,w21xx,snacks,4.0,1,4.8,Box Of 3 Cupcakes (Reg)
221d68dc27,w21zg,8253,0bd7d224,0,19:36:34,29 days,125af115,w21zg,american,4.0,1,4.4,Tera Fries
222500c2d8,w21zt,6096,78ce75cb,6,00:58:03,42 days,24975bf7,w21zt,american,4.5,1,5.2,2x Value Meal - Sausage McGriddles with Egg
222500c2d8,w21zt,6097,ab0cc622,0,22:51:40,57 days,85d3b4f4,w21z7,chinese,4.6,7,18.4,"57 Salad Prawn Roll 沙拉虾, 149 Red Vinegar Wonton Sauce 红醋云吞, 24 Fried Chicken Wing 炸鸡翅..."
222500c2d8,w21zt,6098,eb483526,4,10:49:34,19 days,e2de61c1,w21zt,american,4.5,1,2.8,Cheesy Melt Chicken Sub
222500c2d8,w21zt,6099,2bff01cd,5,19:39:49,6 days,9409d2f9,w21zt,chinese,3.5,3,2.4000000000000004,"Broccoli , Di Huang Miao , Bittergourd"
222500c2d8,w21zt,6100,a9809b7f,6,12:15:17,56 days,3ccdbb30,w21zt,thai,4.0,5,16.0,"C501 Stir-fried Minced Chicken with Thai Basil 九层塔炒鸡肉碎, C207 Clear Tom Yum Seafood Soup, C709 Thai Fragrant Steam Rice..."
222500c2d8,w21zt,6101,b8692e4a,5,16:05:22,55 days,774d5d49,w21zt,snacks,4.0,2,13.6,"Rainbow Push Pop, Mini Mamas Apple Crumble"
222500c2d8,w21zt,6102,46435938,6,18:03:48,63 days,c876c347,w21zt,snacks,3.8,2,5.2,"Hokkaido Fresh Milk (200ml), Rolling In Pink"
2252ced469,w21z7,4043,acf2bdbb,6,08:48:56,7 days,d152a271,w21z7,chinese,4.5,2,3.2,"Earl Grey Milk Toast, Kaya Butter Toast Set"
2252ced469,w21z7,4044,458df2c0,4,11:19:32,26 days,e2de61c1,w21zs,american,3.5,1,2.8,Cheesy Melt Chicken Sub
2252ced469,w21z7,4045,458df2c0,0,14:50:38,1 days,e2de61c1,w21zs,american,4.0,1,3.2,Extremely Mac & Cheesy Chicken Sub
2252ced469,w21z7,4046,458df2c0,3,19:50:41,18 days,e2de61c1,w21zs,american,4.0,1,2.8,Cheesy Melt Chicken Sub
2252ced469,w21z7,4050,b39447a7,5,09:46:13,13 days,e2de61c1,w21z7,american,3.5,1,3.2,Extremely Mac & Cheesy Chicken Sub
2252ced469,w21z7,4051,b8dfc297,5,11:42:39,76 days,4f26ea40,w21zs,chinese,4.2,2,7.200000000000001,"3. Flavoured Egg, D. Original Mazesoba with Spicy Chilli Sauce"
2252ced469,w21z7,4052,90ff588f,2,08:37:17,10 days,b228b463,w21z7,indian,3.5,2,2.8,"Masala Prata, Plain Prata (2pc)"
2252ced469,w21z7,4063,79bdab7a,6,18:07:18,28 days,1d955bd5,w21zk,american,4.0,1,2.4,Demiglace Wagyu Cheese Burger
2252ced469,w21z7,4064,6e89c321,6,13:03:57,35 days,8b1a1e9f,w21zk,japanese,4.0,1,6.4,Kotteri Tonkotsu Ramen
2252ced469,w21z7,4065,2329c94e,6,12:54:08,28 days,94fcafef,w21zs,snacks,4.0,1,3.2,Ala Carte
226422a8e8,w21zu,4141,5bf39bfc,6,13:22:34,14 days,c8614cfa,w21zu,snacks,5.0,1,2.0,7. Jellicious Cup 蜂蜜寒天三合一
226422a8e8,w21zu,4142,7773176c,5,21:40:12,13 days,c8614cfa,w21zg,snacks,3.9,4,7.2,"7. Jellicious Cup 蜂蜜寒天三合一, 6. Pearly Bean Curd 珍珠芒果晶球豆花, 9. Black Cup 荔枝蒟蒻黑仙草..."
22c77792be,w23b1,12140,b26ed4dd,5,23:29:15,62 days,b09a1147,w23b1,indian,4.2,2,4.8,"Roti John Chicken, Roti John Mutton"
22d4862c31,w23b1,4574,a11e2a25,0,12:04:55,8 days,3d06a477,w23b4,japanese,4.8,2,10.4,"Mega San Sushi, Mega San Salad"
22d4862c31,w23b1,4575,9b8b63f4,0,00:22:56,43 days,f306560e,w23b4,asian,3.5,5,17.2,"A9. Ikura, Regular, 1 Pc..."
22e0fb5a41,w23b1,8994,e6928df2,6,09:02:20,35 days,21d7cbf7,w23b1,chinese,4.5,6,5.599999999999999,"17. Spring Roll 春卷, 29. Chee Cheong Fun Char Siew 猪肠粉-叉烧, 19. Fried Prawn Dumpling 明虾饺..."
22e0fb5a41,w23b1,8995,a31a0147,6,08:37:30,7 days,1bc87fc1,w23b1,american,4.2,2,5.2,"Chicken Porridge, Dbl Chicken Bacon Double Toast"
22e0fb5a41,w23b4,8996,640e96be,1,12:52:44,72 days,76dbe82c,w23b4,snacks,4.0,1,5.6,Sarang Party Chick
22e0fb5a41,w23b4,8997,c869579a,3,13:15:29,18 days,25ce2450,w23b1,japanese,4.0,2,8.4,"1pc Cha Shu Curry Ramen + 4pc Gyoza + Ice Lemon Tea, Chijimi"
23336958a2,w21zv,12157,6337f6ec,1,19:03:12,86 days,94fcafef,w21zv,snacks,4.5,1,3.2,Ala Carte
235d2da487,w21z8,204,72daed7d,6,13:46:13,28 days,944f6121,w21z8,indonesian,4.0,2,4.0,"Soda Gembira, Ayam Penyet - With Steamed Rice"
2384bbac9d,w23b5,3258,0af3f58d,0,02:26:35,57 days,6beb1a69,w23b4,chinese,4.5,1,4.0,Penang Fried Kway Teow Large 槟城炒粿条大
2384bbac9d,w23b5,3259,cdb2329b,6,17:29:42,63 days,c8614cfa,w23b4,snacks,3.8,3,4.800000000000001,"3. Nine Fresh Signature 九鲜招牌, 17. Taro Cup  芋头红豆莲子冻, 10. Mixed Bean Cup 花生豆豆双Q 冻"
2384bbac9d,w23b5,3260,cdb2329b,6,17:13:57,63 days,c8614cfa,w23b4,snacks,3.8,3,4.800000000000001,"17. Taro Cup  芋头红豆莲子冻, 3. Nine Fresh Signature 九鲜招牌, 10. Mixed Bean Cup 花生豆豆双Q 冻"
2384bbac9d,w23b5,3261,cdb2329b,6,17:15:46,63 days,c8614cfa,w23b4,snacks,3.7,3,4.800000000000001,"10. Mixed Bean Cup 花生豆豆双Q 冻, 17. Taro Cup  芋头红豆莲子冻, 3. Nine Fresh Signature 九鲜招牌"
23975ff2a8,w23bh,2177,1f0566e8,3,03:45:36,32 days,4779773f,w23bh,snacks,4.5,1,6.0,Prawn Spaghetti
239d4a8fc0,w21z3,3949,1fe5aba2,4,18:54:48,61 days,8932359b,w21z3,snacks,4.0,2,14.8,"Waisan & Ginseng Roots with Chicken Soup 淮山杞子参须鸡汤, Whole Coconut with Black Chicken Soup 原粒椰子炖乌鸡汤 "
23aea2a604,w21zu,6236,01abd632,5,21:26:06,41 days,b2b947de,w21zu,snacks,4.0,1,4.0,Tom Yam Fried Fish Soup 冬炎炸鱼汤
23d373ef62,w21z6,6302,b5076dc9,0,21:04:15,29 days,a4818ad0,w21z3,chinese,4.0,2,13.2,"402. Double Boiled Chicken Soup with Wanton 原盅云吞鸡汤, Iced Drunken Sous Vide Boneless Chicken Thigh 花雕醉鸡"
23d373ef62,w21z6,6303,178302af,4,09:46:18,5 days,1702e037,w21z7,snacks,4.0,1,0.8,Lucky Spring Roll
23d373ef62,w21z6,6304,5db813b4,2,09:21:14,59 days,11697024,w21z7,snacks,4.0,1,2.8,Kouign Amann (TBB Signature)
23d3d59e18,w21zu,6989,39e21358,4,18:56:27,19 days,21c39190,w23bh,snacks,4.0,2,4.8,"Baby Kailan & Beef Rice 芥兰牛肉饭, Cantonese Sausage Rice 腊味饭"
23d3d59e18,w21zu,6990,39e21358,3,19:45:01,4 days,21c39190,w23bh,snacks,4.5,2,4.8,"Honey Milk Pork Belly Rice 奶油花肉饭, Kuey Teow Soup 果条汤"
23d618f92d,w21zc,573,40516520,1,17:19:56,44 days,be5cc24e,w21zc,japanese,5.0,1,1.2,Maguro Sushi
23d618f92d,w21zc,574,40516520,2,12:39:20,3 days,be5cc24e,w21zc,japanese,4.5,5,7.6,"Salmon Sushi, Ebikko Gunkan, Maguro Sushi (Tuna)..."
23d618f92d,w21zc,575,9e2520ed,3,11:42:44,4 days,3d06a477,w21zb,japanese,4.8,2,10.4,"Mega San Salad, Mega San Salad"
23d7cee7c2,w21zg,7509,04681995,2,19:25:57,31 days,5ffd4922,w21zg,asian,3.8,2,4.0,"Braised Taupok 卤豆卜, Yew Kee Set 友记鸭饭"
23d7cee7c2,w21zg,7510,8aa9bc36,3,12:46:23,4 days,c13c0408,w21zg,snacks,4.0,1,2.8,Curry Fish 咖哩鱼
23d7cee7c2,w21zg,7512,11fd0ac2,0,12:23:03,15 days,b7152f10,w21zg,singaporean,4.2,2,6.0,"Chicken Laksa, Lemon Chicken Cutlet Rice Set"
23d7cee7c2,w21zg,7513,5ae908fa,0,13:12:25,1 days,0cf1fb11,w21zg,asian,4.5,1,2.8,M9. Chicken & Braised Peanuts Porridge 花生鸡肉粥
23d7cee7c2,w21zg,7514,b112a32c,0,12:19:08,22 days,d192429e,w21zg,chinese,4.0,1,2.4,Mee Hoon Kueh
23ff1ef56c,w21zu,1977,04644190,1,11:05:29,58 days,b5bdfe04,w21zu,snacks,3.5,2,5.6,"Spinach Sliced Fish Bee Hoon Soup苋菜鱼片米粉汤, Steamed Dumpling (8pcs) 饺子（8粒）"
23ff1ef56c,w21zu,1978,72d832b7,1,21:15:35,51 days,41f8f3ff,w23bh,snacks,4.5,1,1.6,Hot Wintermelon Chrysanthemum Tea
23ff1ef56c,w21zu,1979,e516332b,6,09:00:08,56 days,355e0b13,w21zu,indian,4.0,1,1.6,Thosai Masala
23ff1ef56c,w21zu,1980,e516332b,4,09:48:13,61 days,355e0b13,w21zu,indian,3.5,1,1.6,Thosai Masala
23ff1ef56c,w21zu,1981,e516332b,4,08:59:19,75 days,355e0b13,w21zu,indian,4.0,2,3.6,"Chicken & Fish Curry, Thosai Masala"
23ff1ef56c,w21zu,1982,e516332b,4,08:59:04,68 days,355e0b13,w21zu,indian,4.5,1,1.6,Thosai Masala
23ff1ef56c,w21zu,1983,e516332b,4,08:32:00,82 days,355e0b13,w21zu,indian,4.5,1,1.6,Thosai Masala
23ff1ef56c,w21zu,1984,8ca2e257,5,12:19:21,62 days,c3db6936,w21zu,snacks,3.8,2,5.6,"(01-55) Chicken Fried Wanton 16pcs, (01-57) Fried Carrot Cake white"
23ff1ef56c,w21zu,1986,6c269c03,0,11:41:31,8 days,24975bf7,w21zu,american,4.0,1,3.2,Double Prosperity Chicken Burger®
23ff1ef56c,w21zu,1987,6c269c03,6,07:40:18,77 days,24975bf7,w21zu,american,4.5,1,8.0,Family Meal - McMuffin S EVM + BigBF EVM + HM
23ff1ef56c,w21zu,1988,4d2788e3,4,18:38:10,40 days,2f0df5ab,w21zu,malaysian,4.2,2,3.6,"Mee Siam, Otah"
23ff1ef56c,w21zu,1989,fe4cf855,4,18:17:59,47 days,c59edb7d,w23bh,snacks,3.8,2,8.0,"Chicken Bolognese, FR9. Crispy Wing Fried Rice"
23ff1ef56c,w21zu,1990,f0afc01f,6,12:10:56,70 days,1466db6a,w21zu,chinese,3.5,2,6.4,"Braised Chicken & Duck Hor Fun, Braised Chicken & Duck Hor Fun"
23ff1ef56c,w21zu,1991,35290e9f,2,11:21:16,31 days,38699d0d,w23bh,snacks,4.0,1,4.4,Roasted Chicken Noodle Value Meal
23ff1ef56c,w21zu,1992,8cf0f3d2,2,11:59:10,59 days,0cf1fb11,w21zu,asian,3.5,1,3.2,S4. Spinach with Silver Fish Soup 苋菜银鱼汤
23ff1ef56c,w21zu,1993,8a0e1ff2,0,09:00:36,64 days,7e6343bb,w21zu,snacks,3.5,2,3.2,"Coffee Soy 咖啡豆浆, Ginger Soy 姜豆浆"
23ff1ef56c,w21zu,1994,8a0e1ff2,1,13:06:31,23 days,7e6343bb,w21zu,snacks,4.1,4,6.0,"Coffee Soy 咖啡豆浆, 3 Peanuts, 3 Red Beans  3花生,3红豆, Chocolate Soy 巧克力豆浆..."
23ff1ef56c,w21zu,1995,8a0e1ff2,6,14:19:11,21 days,7e6343bb,w21zu,snacks,4.0,4,6.4,"Chocolate Soy 巧克力豆浆, Ginger Soy 姜豆浆, 3 Peanuts, 3 Red Beans  3花生,3红豆..."
23ff1ef56c,w21zu,1996,dca39513,6,10:05:58,7 days,85b4aee1,w21zu,indian,3.5,2,4.4,"Murtabak Sardine, Masala Thosai"
23ff1ef56c,w21zu,1997,eeb5d201,2,11:24:45,24 days,23f12bfd,w23bh,malaysian,4.0,1,4.4,V02. Vegetarian Mutton Curry (6 pcs)
23ff1ef56c,w21zu,1998,e2ce26df,4,17:58:57,26 days,f0175d81,w21zu,snacks,4.0,1,5.6,B4. Pan-Grilled Dory With Black Pepper Sause
23ff1ef56c,w21zu,1999,e6df5ac2,6,15:32:30,7 days,caa466ba,w21zu,snacks,4.5,1,1.6,Fresh Milk Tea
23ff1ef56c,w21zu,2000,fc64fe17,4,10:20:19,75 days,b6445467,w21zu,singaporean,4.0,2,5.2,"Corn Pork Ribs Soup, Roasted Chicken Rice with Vegetable 烧鸡饭和菜"
23ff1ef56c,w21zu,2001,faa9faa7,6,17:49:46,21 days,a6e4fb3b,w23bh,snacks,4.0,2,7.599999999999999,"白米粉 White Bee Hoon, 菜香豆腐 Vegetable Beancurd"
2404192c57,w21zu,6991,dbac58db,1,17:08:59,30 days,613d92dd,w21zs,japanese,4.2,3,8.0,"13.  Teriyaki Chicken + Seaweed Chicken Bento 照烧鸡扒紫菜鸡饭盒, 20a. Chicken Curry Omelette Rice  鸡扒咖喱蛋包饭, 25a. Katsudon 猪扒井"
2404192c57,w21zu,6992,dbac58db,3,17:23:18,32 days,613d92dd,w21zs,japanese,4.0,3,8.0,"25. Oyakodon 亲子井, 20a. Chicken Curry Omelette Rice  鸡扒咖喱蛋包饭, 13.  Teriyaki Chicken + Seaweed Chicken Bento 照烧鸡扒紫菜鸡饭盒"
2404192c57,w21zu,6993,8ca2e257,0,19:31:14,85 days,c3db6936,w21zu,snacks,4.0,2,4.0,"(01-57) BBQ Wings 2pcs, (01-57) Fried Carrot Cake black"
2404192c57,w21zu,6994,55757a5c,3,17:13:31,74 days,53cd4159,w21zu,singaporean,3.7,3,7.2,"Chicken Rice, Chicken Rice, Chicken Rice"
2404192c57,w21zu,6995,55757a5c,6,11:57:32,70 days,53cd4159,w21zu,singaporean,4.2,2,4.8,"Chicken Rice, Chicken Rice"
2404192c57,w21zu,6996,3d2caa69,6,11:40:56,21 days,613d92dd,w21zg,japanese,4.7,5,12.4,"31. Beef Bibimbap 牛肉拌饭, 22.  Chicken Curry Rice  鸡扒咖喱饭, 19. Teriyaki Chicken Omelette Rice 照烧鸡肉蛋包饭..."
2404192c57,w21zu,6997,3d2caa69,3,17:12:46,39 days,613d92dd,w21zg,japanese,4.7,3,7.599999999999999,"25. Oyakodon 亲子井, 20a. Chicken Curry Omelette Rice  鸡扒咖喱蛋包饭, 22.  Chicken Curry Rice  鸡扒咖喱饭"
2404192c57,w21zu,6998,3d2caa69,1,18:34:10,23 days,613d92dd,w21zg,japanese,4.5,2,5.2,"22.  Chicken Curry Rice  鸡扒咖喱饭, 20a. Chicken Curry Omelette Rice  鸡扒咖喱蛋包饭"
2404192c57,w21zu,6999,3d2caa69,0,18:19:01,8 days,613d92dd,w21zg,japanese,4.5,2,4.8,"19. Teriyaki Chicken Omelette Rice 照烧鸡肉蛋包饭, 25. Oyakodon 亲子井"
2404192c57,w21zu,7000,d9b1db42,1,19:57:21,86 days,8813ede5,w21zu,american,4.2,2,13.2,"Lala + Prawn Set 啦啦套餐虾, Sambal BBQ Stingray 烧烤方鱼"
2404192c57,w21zu,7001,e00ad87f,4,16:49:00,89 days,24975bf7,w21zu,american,4.0,1,4.4,Chick 'N' Cheese Feast
2404192c57,w21zu,7002,e00ad87f,1,19:36:15,2 days,24975bf7,w21zu,american,4.5,1,15.2,Prosperity Bundle
2404192c57,w21zu,7003,e00ad87f,6,16:47:13,42 days,24975bf7,w21zu,american,4.5,1,5.2,2x Value Meal - Sausage McGriddles with Egg
2404192c57,w21zu,7004,e00ad87f,2,18:55:06,31 days,24975bf7,w21zu,american,4.5,1,6.4,2 x McSpicy® Meal
2404192c57,w21zu,7005,8b0ddb45,3,17:38:28,18 days,41b1dfef,w21zg,chinese,4.2,4,8.799999999999999,"Mee Goreng 马来炒面, Yangzhou Fried Rice 扬州炒饭, Mui Fan 烩饭..."
2404192c57,w21zu,7006,8b0ddb45,2,18:03:34,52 days,41b1dfef,w21zg,chinese,4.0,1,2.4,"Claypot Noodle 沙煲面
"
2404192c57,w21zu,7007,20edb09c,3,16:34:27,25 days,5eab9dd7,w21zu,italian,4.5,1,16.3999999999999,Teriyaki Chicken Pizza - Extra Large
2404192c57,w21zu,7008,345b959b,2,18:45:29,31 days,a6030a1e,w21zg,singaporean,4.5,1,3.6,(01-37) Fried Dumpling Veg Pork
24127961aa,w21z8,3349,f527b78c,3,19:01:50,11 days,90e80b03,w21xx,malaysian,3.8,3,6.8,"Magic Meatless Murtabak, Teh Halia, Mee Goreng"
2423d8f1bc,w23b4,6824,26bd8987,6,12:59:25,49 days,034c1e09,w23b4,italian,4.5,1,4.8,Chicken Cheese Salsiccia
2423d8f1bc,w23b4,6825,8563a259,6,11:19:54,28 days,3e7b18fc,w23b4,singaporean,3.6,4,11.2,"Roasted Chicken Rice or Noodles, Chicken Char Siew Wanton Noodles, Wanton Soup (10pcs)..."
2423d8f1bc,w23b4,6826,3f99e91d,4,11:35:19,5 days,b7152f10,w23b4,singaporean,4.5,2,14.799999999999999,"Braised Egg, Whole"
2423d8f1bc,w23b4,6827,0197bec1,6,08:44:40,56 days,89370eab,w23b4,snacks,4.5,1,2.4,Turkey Ham & Triple Cheese Toast
2423d8f1bc,w23b4,6828,a8c7e75b,6,10:10:14,14 days,5ef13c72,w23b4,snacks,4.0,5,16.4,"Sultana Danish (5pcs), Egg Mayo Croissant, Blueberry Muffin..."
2423d8f1bc,w23b4,6829,86be287c,4,10:27:50,82 days,50f9047f,w23b4,snacks,3.6,4,7.2,"Cupcake (Blueberry), Air Katira, Cupcake (Red Velvet Nutella)..."
2425d12412,w21zv,581,7ec97058,2,18:53:29,73 days,4ea257e9,w21zv,indonesian,4.5,1,4.0,Nasi Ayam Penyet
244bd8b354,w21zb,3470,4e93ed4d,5,18:33:15,27 days,f74f1eb2,w21zc,snacks,3.8,2,8.8,"Pork Kimchi Dumpling, Kimchi Pork Belly Stew"
244bd8b354,w21zb,3471,8e7a6748,2,21:05:01,87 days,2e7411ae,w21zb,snacks,4.0,2,8.0,"Fresh Mango Bingsu, Blueberry Sparkling (L)"
244bd8b354,w21zb,3472,8e7a6748,6,21:00:20,77 days,2e7411ae,w21zb,snacks,4.0,2,8.0,"Blueberry Sparkling (L), Fresh Mango Bingsu"
2455e7ad26,w21zd,8217,e13dc36b,6,19:02:16,28 days,56343ad6,w21z6,asian,4.0,1,4.8,Mushrooms With Oyster Sauce
246b2cd28a,w21zd,2708,aba5f587,4,13:42:29,26 days,e55effac,w21zd,chinese,4.5,1,0.8,Mala Xiang Guo 麻辣香锅
246b2cd28a,w21zd,2709,69bcda3f,2,16:22:18,3 days,439fc303,w21zd,chinese,3.5,1,3.2,A1. Signature Crispy Chicken Cutlet 招牌卡啦炸鸡排
246b2cd28a,w21zd,2710,b1dc7413,3,10:59:53,4 days,cf0c1ca0,w21zd,chinese,4.5,1,2.8,Mushroom Minced Meat Noodle
246b2cd28a,w21zd,2711,b1dc7413,2,10:34:53,66 days,cf0c1ca0,w21zd,chinese,5.0,1,2.8,Mushroom Minced Meat Noodle
246b2cd28a,w21zd,2712,792d8263,1,20:05:05,65 days,57436caf,w21zd,chinese,3.8,2,2.4000000000000004,"Egg Fried Rice 鸡蛋炒饭, Mala Hotpot Base 麻辣香锅"
24717ea90a,w21z6,2182,eda29dd1,6,12:25:57,56 days,6d7e5575,w21z6,japanese,4.0,1,1.2,Potato Salad
24717ea90a,w21z6,2183,26c927da,4,19:06:18,68 days,3d06a477,w21z6,japanese,4.0,1,6.4,(U.P. 21.20) Mega Combo A (Sushi)
24717ea90a,w21z7,2184,dfdd4f79,3,18:32:13,39 days,a24c2a8b,w21zs,thai,4.0,2,4.0,"Soft Boiled Egg, N6. Thai Grilled Chicken Boat Noodle"
247605dd44,w21z3,1599,a2c60e71,0,19:02:54,15 days,dd69fe77,w21z3,singaporean,4.8,5,14.8,"Fried Fish Soup (Jejarum), Fried Wanton, Chicken Chop Spaghetti (Bunga Seri Pagi)..."
247605dd44,w21z3,1600,a2c60e71,1,18:43:15,86 days,dd69fe77,w21z3,singaporean,4.6,4,10.8,"Claypot Chicken Rice (Kekwa), Char Kuey Teow (Melur), Rojak (Anggerik)..."
247605dd44,w21z3,1601,ab54e7a9,4,13:56:41,26 days,ecd0c833,w21z3,indonesian,4.0,1,4.0,Set C - Ayam Bakar (Boneless) Nasi Lemak
247605dd44,w21z3,1602,5df2f8f6,3,19:49:01,4 days,5eab9dd7,w21z3,italian,4.2,2,16.3999999999999,"Garlic Bread Roll, Combo for 2-4"
247605dd44,w21z3,1603,8a6c7f79,3,13:47:16,53 days,b4354f4e,w21z9,indian,4.6,5,23.599999999999998,"White Rice with 2 Vegetables, Rasam, Chicken Masala..."
247605dd44,w21z3,1604,a53a8d51,0,19:56:53,57 days,06bb4947,w21z3,malaysian,4.5,2,7.2,"Nasi Lemak with Chicken Cutlet + 1 Selected Drink, Nasi Lemak with Chicken Otah Meatloaf"
247605dd44,w21z3,1605,3634823f,2,18:31:49,80 days,2328d606,w21z8,snacks,3.5,1,3.6,Chilli Crab Wedges
247605dd44,w21z3,1607,9953503f,2,19:59:29,52 days,a24c2a8b,w21z3,thai,4.1,5,7.599999999999999,"Chicken Ham and Cheese Toast, Kaya Butter Toast, Chee Cheong Fun and Chwee Kueh..."
247605dd44,w21z3,1608,9953503f,6,11:14:29,70 days,a24c2a8b,w21z3,thai,4.0,3,4.8,"Chicken Ham and Cheese Toast, Kaya Butter Toast, L1. Singapore Laksa"
247605dd44,w21z3,1609,a947da27,4,19:21:27,40 days,788f82f6,w21z3,american,4.5,4,14.4,"Egg D'Vine, Tuna D'Licious, A.Olio with Chicken Chipolata..."
247605dd44,w21z3,1610,b7c1f630,6,18:13:16,0 days,d01fc39a,w21z3,singaporean,4.5,2,5.2,"2. Koo Kee Special Noodle (高记招牌面), 2. Hong Kong Style Fried Bean Curd 港式风味炸豆腐 (蒜味蚝油)"
247605dd44,w21z3,1611,ce77c002,4,19:06:42,75 days,5daed5ee,w21z3,italian,3.5,1,6.0,Turkey Bacon Aglio Olio
247605dd44,w21z3,1612,2594de42,1,19:08:34,30 days,7a219731,w21z3,indian,4.5,3,22.4,"Chicken 65, Ghobi Manchurian, Pepper Mutton"
247605dd44,w21z3,1613,272c5662,4,20:01:22,61 days,57e29f5c,w21z3,japanese,3.8,3,3.6,"Lobster Salad Sushi, Karibu Sushi, Tuna Mayo Sushi"
247605dd44,w21z3,1614,272c5662,4,19:47:58,61 days,57e29f5c,w21z3,japanese,4.0,3,3.6,"Tuna Mayo Sushi, Karibu Sushi, Lobster Salad Sushi"
247605dd44,w21z3,1615,272c5662,3,19:25:30,46 days,57e29f5c,w21z3,japanese,4.2,2,2.4,"Tuna Mayo Sushi, Lobster Salad Sushi"
247605dd44,w21z3,1616,272c5662,0,18:58:16,71 days,57e29f5c,w21z3,japanese,4.0,3,3.6,"Spicy Tuna Mayo Sushi, Tobiko Sushi, Corn Mayo Sushi"
24779c7d89,w21z8,6596,ca491ab0,3,17:31:31,53 days,ba3aab49,w21z8,snacks,4.0,1,14.4,All Chocolate Cake (6 Inch)
24779c7d89,w21z8,6597,45133e24,2,17:51:26,66 days,64ecebf8,w21z8,chinese,3.8,3,10.4,"B6 Steamed Vegetable Dumpling (6pc) 花蔬蒸饺（六粒）, B5 Pan-fried Pork Dumpling (3pc) 无锡鲜肉锅贴（三粒）, Pork Dumpling in Hot Chilli Vinaigrette (6pc) 红油抄手（六粒）"
24779c7d89,w21z8,6598,b3d9b677,5,19:48:05,69 days,1e45d787,w21z8,snacks,4.0,1,4.8,GF01. Flame Grilled Chicken With Mushroom Sauce
24779c7d89,w21z8,6599,b3d9b677,4,20:37:35,33 days,1e45d787,w21z8,snacks,4.0,1,5.2,B07. Signature Spicy Cheesy Beef Burger
24779c7d89,w21z8,6600,689a6285,2,18:40:56,31 days,125af115,w21z8,american,4.5,1,4.4,Tera Fries
2483408e0b,w21z4,6370,8015deca,0,17:37:47,15 days,e2de61c1,w21z4,american,4.5,1,3.2,Extremely Mac & Cheesy Chicken Sub
2483408e0b,w23b4,6372,bee1574f,4,01:39:14,12 days,f77e341a,w23b1,indian,3.5,1,4.0,NASI GORENG COMBO
2483408e0b,w23b4,6373,bee1574f,3,19:46:11,18 days,f77e341a,w23b1,indian,3.8,2,4.8,"MUTTON SET MEALS, CHICKEN SET MEAL"
2483408e0b,w23b4,6374,bee1574f,0,00:05:43,15 days,f77e341a,w23b1,indian,3.8,2,4.3999999999999995,"Roti John Chicken, Nasi Goreng Mutton"
2483408e0b,w23b4,6375,bee1574f,2,23:03:40,24 days,f77e341a,w23b1,indian,3.8,2,4.3999999999999995,"Roti John Mutton, Nasi Goreng Mutton"
24a248e4d4,w23b4,66,e824adfa,5,17:27:54,27 days,3ccdbb30,w23b4,thai,5.0,1,2.8,C201 Mango Salad
24a248e4d4,w23b4,67,0bdae2f1,5,18:37:21,6 days,85b4aee1,w23b5,indian,3.5,2,2.0,"Plain Thosai, Egg Thosai"
24dbd155b3,w21zs,4209,77a47e6a,4,14:28:50,33 days,9ec6e867,w21zs,snacks,4.0,2,4.0,"101. Blackball Signature Dessert, Personalize Your Dessert"
24dff1c9ed,w21z7,10639,c649b356,2,13:15:37,59 days,f3be0fe4,w21z7,japanese,4.2,2,10.4,"Shoyu Hamaguri Soup Ramen, 2 Pcs"
24dff1c9ed,w21z7,10640,c649b356,4,19:01:24,89 days,f3be0fe4,w21z7,japanese,4.5,3,14.0,"Cuttle Fish, Shoyu Hamaguri Soup Ramen, 2 Pcs"
24dff1c9ed,w21z7,10645,e8487daa,2,19:55:05,38 days,a4818ad0,w21z7,chinese,4.5,1,0.8,Plain Rice 白饭
