vendor_id,name
714026bc,Tempura
4c8e6bab,Minced Meat Porridge with Century Egg 皮蛋肉碎粥
4c8e6bab,Chicken Porridge 鸡丝粥
31be173f,Glutinous Rice 糯米饭
31be173f,Small Set (Bowl 5 Pcs)
b188c130,Pig’s Stomach Soup
b188c130,You Tiao
25164723,705D. Iced Lemongrass
25164723,203D. Thai Red Curry Chap Chye (Mixed Vegetables)
25164723,305D. Chai Poh Omelette (Preserved Radish)
25164723,C153D. Half Roast Chicken
4026ba9b,Original Crispy Fried Duck with Rice
4026ba9b,Crispy Fried Duck in Green Sambal with Rice
4026ba9b,Fried Egg and Tofu
4026ba9b,Ice Cendol
4026ba9b,Duck Soup
7375168c,Benny Eggwich
7375168c,Ginger Soup Beancurd With Riceballs
194b69e2,Iced Caffe Mocha
194b69e2,Plain Bagel
194b69e2,Rosemary Chicken & Emmental Cheese Croissant
194b69e2,Creamy Chicken Foldover
194b69e2,Carrot Cake
3321fb84,Benny Eggwich
5b565df5,E3. Waterfall Tofu 秘制酱豆腐
5b565df5,V1. Baby Kai Lan with Fried Pork 蒜炒炸肉小芥兰
5b565df5,S7. Green Curry 泰式青咖喱
03b9dca0,Rocky Coco Crunch
b2a42af8,Curry Chicken
c7bb9280,Double WHOPPER® with Cheese Meal
faeae9bd,(Hot) Classic Beancurd 经典豆花
faeae9bd,(Hot) Beancurd With Red Bean Glutinous Rice Ball 红豆沙汤圆豆花
faeae9bd,(Cold) Bandung Soymilk 玫瑰露豆浆
faeae9bd,(Hot) Beancurd With Gula Malacca 椰糖豆花
5ef058bc,BBQ Pockett Meal
d123cc7a,Mega San Sushi
d123cc7a,Seas The Day
d123cc7a,(U.P. 21.20) Mega Combo A (Sushi)
d123cc7a,Salmon Says
a0b2be03,2 x Prosperity Chicken Meals (L Twister Fries™)
a0b2be03,2x Value Meal - Chick 'N' Cheese & McSpicy
b3b5be2e,Bean Paste Minced Meat Noodle 炸酱面
b3b5be2e,Steamed Chicken with Chilli 口水鸡
fe677e89,D-12. Milo Ice
fe677e89,RP-02. Egg Prata
c15a5f94,Thai Tea
c15a5f94,SL06. Regular
b0d71eef,Spinach Century & Salted Egg Soup 苋菜双色蛋汤
3e60af3f,Honey Green Tea Large
a8e16527,MK112. California Mini Maki
a8e16527,INR102. Lobster Salad Inari
a8e16527,SU105. Shake Sushi
a8e16527,TK108. Unagi Temaki
a8e16527,GK102. Chuka Hotate Gunkan
a8e16527,GK106. Kani Salad Gunkan
a8e16527,GK113. Spicy Shake Gunkan
128164b0,Chicken Ban Mian
128164b0,Wanton Noodle
128164b0,Upsize
e824adfa,C712 Pad Thai Noodle with Prawn
e7cb5902,Western Chicken Cutlet
e7cb5902,Seafood Fried Rice
dc85e0f4,Cabbage 包菜
dc85e0f4,Water Spinach 空心菜
dc85e0f4,Medium Spicy 中辣
dc85e0f4,Chicken Sausage 鸡肉香肠
dc85e0f4,Instant Noodle 快熟面
dc85e0f4,Beancurd Skin 豆皮
dc85e0f4,Enoki Mushroom 金针菇
24dd5e23,Twister Fries
8b6a2297,Chicken Otah Meatloaf
c648a753,Standard
7e2d81c2,Freshpack Pint
227e0c72,Chicken Murtabak
227e0c72,Kuey Teow 3 Rasa
df378cfe,N15. Pattaya Maggi Goreng
0c1438b1,Korean Chicken Burger Combo
cc932262,Cheese Tobikko Ebi Roll
cc932262,Oyster Croquette
bb6eb3e1,Cacao Barry Large
bb6eb3e1,Honey Oolong Tea Medium
8ac52be4,Hot Taiwan Milk Tea
0418a25a,Honey Milk Tea Medium
767c0043,Customized Bento
767c0043,Bento A
7b62719e,AS12 Grilled Chipolata
7b62719e,GV1 Fresh Garden Salad
7b62719e,"OB4 Ham ""N"" Mushroom Baked Rice"
d86e8cdd,30 Xiao Long Pow 小笼包
d86e8cdd,69 Potato Prawn Roll 薯条虾卷
d86e8cdd,173 Glutinous Chicken Rice 糯米鸡
09bafe2d,Salt Baked Chicken Thigh 盐焗鸡腿
09bafe2d,Lam's Abalone Noodles 阿南鲍鱼面
09bafe2d,Plain Noodles 空面
ce23dbfb,Potato Puff
ce23dbfb,Mee Goreng
ce23dbfb,Nasi Padang Chicken
ce23dbfb,Hot
ce23dbfb,Nasi Goreng Pattaya
b717ee01,Ayam Kare with Rice
611e616d,R1. Nasi Goreng Istimewa
aa2a29e5,Sweet Soy Chicken & Vegetables with Nasi Goreng Bento
b5775828,Buddy Meal A: 2 X Nasi Lemak + Bergedil + 2 Drinks (U.P 25)
c654efc9,Hash Brown 
c654efc9,Riser with Egg Meal
8f3fcfb7,Kaya Butter Toast Set
5e544ca9,04. Roasted Chicken Rice with Vegetables
5e544ca9,03. Roasted Chicken Rice Set
0a38a857,Nasi Lemak Set 6
0a38a857,Water Chestnut
0a38a857,Barley
0a38a857,Mee Rebus
6c787dad,1 Pax Saver Meal
610cb152,Cheese Xplosion Pizza
978c26b3,Mega San Sushi
7d8f8507,Black Forest
7d8f8507,Strawberry Filled
7d8f8507,Salted Caramel Chocolate
7d8f8507,Choc Pudding
b6e77885,Original Recipe Twister
b6e77885,Zinger
8a0e1ff2,Soy Beancurd 豆花原味
415498d5,Laksa 叻沙
9b71425b,Roti John Sardine
9b71425b,Nasi Goreng Ayam
9b71425b,hot
40cbc317,Roasted Chicken Noodle
40cbc317,Roasted Chicken Rice Set
40cbc317,Extra Rice
40cbc317,Roasted Chicken Drumstick Rice
46ff7fb0,Kaya Toast with Butter
46ff7fb0,Set A. Kaya Toast with Butter Set
f27bf37f,P3. Sliced Fish Porridge
f27bf37f,S1. 8 Pcs
b0b259a3,Mee Soto
b0b259a3,Chicken Porridge
b0b259a3,Lontong
dee6a779,Lontong
dee6a779,Mee Rebus
34d278d3,Choc Pudding
34d278d3,Cookies and Cream
34d278d3,Store-selected Dozen
34d278d3,Cinnamon Roll
34d278d3,Double Choc Heart
c42ddba2,JINJJA Wings
c42ddba2,Wings Bap
5fc93784,参吧海鲜炒饭 Sambal Seafood Fried Rice
5fc93784,牛肉河粉 Beef Hor Fun
5fc93784,咖喱鱼片饭 Curry Fish Fillet Rice
46709d0b,Masala Dosai
46709d0b,Nasi Goreng Thai
87e1fcc1,P03. Carbonara Pasta
87e1fcc1,B01. Grilled Chicken Baked Rice
87e1fcc1,S07. Sweet Potato Fries
87da5301,Sliced Fish Porridge
b615fdda,Set C 套餐C
b615fdda,Set B 套餐B
b615fdda,Set A 套餐A
ac8a6288,2 Chao Yuan Sliced Abalone Minced Meat Noodles (鲍鱼片肉脞面) + 1 Meatball Soup（肉圆汤）
26ae5d27,Rice Cake
26ae5d27,Mutton Satay
3f960dcf,Set M. Nasi Lemak Ayam Cabe Ijo Set
3f960dcf,Chicken Wing And Mackerel
3f960dcf,Chicken Wing Set W A Drink
640e96be,F10. Without Sambal
ca38ff3e,Nasi Goreng Ayam Penyet
ca38ff3e,Nasi Goreng Ikan Penyet
ca38ff3e,Nasi Ayam Penyet
ca38ff3e,Nasi Ikan Penyet
382b9f7f,Calamari N Crispy Shrimp Fry (Ala Carte)
382b9f7f,Loaded Cheese Fries
26c927da,(U.P. 21.20) Mega Combo A (Sushi)
6eaae154,Brownies 20 pcs (5 Flavours x 4pcs)
5b59b19c,1pc Nasi Lemak Chickenjoy VM
445e82e7,Yew Kee Set 友记鸭饭
445e82e7,Braised Beancurd 卤豆干
445e82e7,2 Pax Meal 二人套餐
1b4a63c5,Bubble Milk Tea
39506ba0,Prosperity Beef Meal
39506ba0,Prosperity Bundle
58ecbdec,Coke
58ecbdec,Sliced Fish Thin Bee Hoon (Fried or Fresh)
58ecbdec,Regular
58ecbdec,Green Tea
58ecbdec,Handmade Five Spice Roll (Ngoh Hiang)
58ecbdec,Fried Beef Kway Teow
58ecbdec,Coke Zero
58ecbdec,Seafood Fried Rice
e17b4ce1,Sweetened Yam Paste with Gingko Nut 白果芋泥
c1e29287,Ayam Sambal Belado with Rice
c1e29287,Bawal Sambal Hijau with Rice
c1e29287,Mee Soto Bee Hoon
be65b9c9,3pc Tenders Meal
be65b9c9,1pc Tender
be65b9c9,Mega Combo 2pc Chicken (foodpanda-exclusive)
5d73612d,Earl Grey Honey Milk Tea
5d73612d,Honey Milk Tea
86be287c,Cupcake (Milo) 
86be287c,Original Rainbow Cake Slice
aaa44d7f,Satay Chicken Cutlet with Rice
aaa44d7f,Mee Rebus
28382534,Putien Cabbage Rice 包菜饭
d19bb190,Chicken Teriyaki  Handroll
8aa2fd25,Mui Fan 烩饭
8aa2fd25,Sweet & Sour Sliced Fish Rice 酸甜鱼片饭
205c69e5,Seafood Fried Rice 海鲜炒饭
205c69e5,Hor Fun 河粉
464ea214,Chicken Katsu Curry
464ea214,Tori Karaage Curry
3b57ba07,Green Onion Pancake  葱油饼
3b57ba07,Seaweed Salad 涼拌海帶
3b57ba07,Bak Kut Teh Noodle 肉骨茶面
360da5db,12 Pcs 12只
dfdd4f79,N6. Thai Grilled Chicken Boat Noodle
dfdd4f79,Chee Cheong Fun and Soon Kueh
dfdd4f79,Strawberry Jam Muffin
dfdd4f79,Chee Cheong Fun and Chwee Kueh
dfdd4f79,T1. Tom Yam Sauteed Chicken with Rice
dfdd4f79,N1. Signature Beef Boat Noodle
943a6c17,Sunshine Breakfast Set (2 Pax) Usual Price $14 - 20% OFF
38b83c7f,Chicken Curry Rice
38b83c7f,Salmon & Chicken Karaage Bento
851e68f9,26. Omu Rice with Fried Ebi & Scallop
851e68f9,3. BBQ Chicken + Beef with Rice
851e68f9,10.  Bibimbab
f5217ff0,6. Ebi Fry & Meat Bento
f5217ff0,1 for 1 10.Fish Fillet + Teriyaki Chicken Bento 炸鱼柳+照烧鸡扒饭盒
f5217ff0,A35. Yaki Gyoza
4c4af9c3,Trolls World Tour Combo A 
0d16e09e,Iron “Wo” Man
36003d75,Cinnastix
36003d75,8pcs Golden Roasted Drummets
d48e29c5,Keema Naan
d48e29c5,Ajwani Fish Tikka
3d6fcb0d,5 Pieces
00d76d61,Margherita
00d76d61,Burratina Cheese ( 125grms)
cdbf3cec,Cheese Platter
cdbf3cec,Gourmet Marinated Olives
cdbf3cec,Cold Cut Platter
594c257f,Fried Half Chicken Rice
594c257f,Roasted Wing Rice
594c257f,Lamb Chop
594c257f,Fried Whole Leg with Rice
594c257f,Honey Chicken Rice
22044862,Nutella Falls Martabak Manis
22044862,Og Original Martabak Manis
a03e7c75,Ayam Sambal Balado
1c464974,Ayam Penyet Meal
1c464974,Beef Balls Soup
10099f35,Ondeh-ondeh Lava Cake
10099f35,Cheese Xplosion Pizza
08d8be42,Bundle of 3 Slice Cake
b14313f3,Torigo Feast
b14313f3,Potato Salad
411830da,Pearly Taro
a23e4559,Chicken D'Light
72398da2,Super Family Meal
f5b35235,Chicken Noodle
f5b35235,Shredded Chicken Hor Fun
44e654c6,Add Sambal Chilli
2c9d2dd8,Wanton Noodle Set B (with 6 pcs fried wanton)
2c9d2dd8,Wanton Noodle 
fff081d3,Royal Chocolate
906df9f0,Fish & Chips
906df9f0,Fried Whole Chicken
a09256a5,201. Japanese Garlic Karaage Don
a09256a5,204. Chicken Cutlet Don
86c76717,香菇肉脞面 Mushroom Minced Meat Noodles
d991f3a9,云吞面（干）Wanton Noodles Dry
d991f3a9,辣椒黑酱云吞 Chilli + Black Sauce Wanton
af1082c1,Chilli Soft Shell Crab with Brioche Sticks
af1082c1,Bourbon Whisky Pecan Pie
b188c130,Pork Ribs Soup
ddc0d71c,Minestrone
ddc0d71c,Burrata E Prosciutto
da1c78a9,Grilled Pork Belly 碳烤五花肉 
da1c78a9,Grilled Chicken 碳烤鸡肉串
da1c78a9,Fried Egg & Tomato 番茄炒蛋 
da1c78a9,Grilled Eggplant 烤茄子
da1c78a9,Roasted Duck Roasted Pork 烧鸭烧肉
286f3bbf,Set B
92287efa,Azuki Red Bean Pancake
92287efa,Chocolate Pancake
cf23b9d3,Combo Beef and Salmon
f6d5f6b5,Cookies N Cream Ice Cream Cake
1f713219,Prawns Fritters
b025539f,Baby Kai Lan
b025539f,Black Bean Sauce Bitter Gourd Sliced Fish
b025539f,Sweet and Sour Sliced Fish
b025539f,Spring Onion Beef
2a0334da,Mango Milkshake
2a0334da,A7. Avocado Gula Melaka Milkshake
a4eba85a,Lemon Chicken Cutlet Rice 柠檬鸡扒饭
1eb39e13,Steamed Chicken Rice
1eb39e13,Vegetable with Oyster Sauce
a2c60e71,Fried Fish Soup (Jejarum)
a2c60e71,Fried Wanton
a2c60e71,Chicken Chop Spaghetti (Bunga Seri Pagi)
a2c60e71,Claypot Chicken Rice (Kekwa)
a2c60e71,Popiah (2 Rolls) (Anggerik)
a2c60e71,Char Kuey Teow (Melur)
a2c60e71,Rojak (Anggerik)
a2c60e71,Ayam Bakar (Bunga Seri Pagi)马来烤鸡
ab54e7a9,Set C - Ayam Bakar (Boneless) Nasi Lemak
5df2f8f6,Garlic Bread Roll
5df2f8f6,Combo for 2-4
8a6c7f79,White Rice with 2 Vegetables
8a6c7f79,Rasam
8a6c7f79,Chicken Masala
8a6c7f79,Mutton Dum Briyani
8a6c7f79,Gobi Manchurian
a53a8d51,Nasi Lemak with Chicken Cutlet + 1 Selected Drink
a53a8d51,Nasi Lemak with Chicken Otah Meatloaf
3634823f,Chilli Crab Wedges
84ba1d97,Special Mutton Murtabak
84ba1d97,Mutton Biryani
9953503f,Chicken Ham and Cheese Toast
9953503f,Kaya Butter Toast
9953503f,Chee Cheong Fun and Chwee Kueh
9953503f,MS1. Classic Mee Siam
9953503f,Chwee Kueh
9953503f,L1. Singapore Laksa
a947da27,Egg D'Vine
a947da27,Tuna D'Licious
a947da27,A.Olio with Chicken Chipolata
a947da27,Classic Cheese Cake
b7c1f630,2. Hong Kong Style Fried Bean Curd 港式风味炸豆腐 (蒜味蚝油)
ce77c002,Turkey Bacon Aglio Olio
2594de42,Chicken 65
2594de42,Ghobi Manchurian
2594de42,Pepper Mutton
272c5662,Lobster Salad Sushi
272c5662,Karibu Sushi
272c5662,Tuna Mayo Sushi
272c5662,Spicy Tuna Mayo Sushi
272c5662,Tobiko Sushi
272c5662,Corn Mayo Sushi
32d38e69,Wanton Noodle (Dry)  云吞面
3a674404,Black Pepper Beef
3a674404,Mutton Steak
e3450f6d,Gizzard
24459fdc,Sliced Fish Soup 鱼片汤
3a3422b7,米饭 Rice
3a3422b7,大辣 Extra Spicy
9e3ac6d0,Vegetables
9e3ac6d0,Steamed Healthy Jumbo Chicken
9e3ac6d0,Rice (Plain)
9e3ac6d0,Chicken Liver 2 Pax
458df2c0,Cheesy Melt Chicken Wrap
fcb92f9d,Pad See Ew
fcb92f9d,Tomyam Seafood Soup
dce59dd5,Seafood Crab Meat Fried Rice
dce59dd5,Papaya Salad
dce59dd5,Seafood Tom Yum Soup
3edb2b12,16 Oz
13efaee6,Banana Leaf Otah 香蕉叶乌达
13efaee6,BBQ Chicken Wings
f5217ff0,16. Teriyaki Chicken Set
f5217ff0,21. Salmon Curry Udon
02b2d41c,Mala Hot Pot 麻辣香锅
d86e8cdd,17 Fried Cuttlefish Paste with Bean Curd 炸苏东豆腐
d86e8cdd,233 Barley with Winter Melon 薏米水
d86e8cdd,24 Fried Chicken Wing 炸鸡翅
d86e8cdd,208 Scallop Porridge 带子粥
e279bd8d,Century Egg & Sliced Pork Porridge
a15fa553,鱼圆面 Fishball Noodles 
a15fa553,叻沙 Laksa
b8f61920,Seafood Olio
b8f61920,Carbonara
cafa97e3,Happiness Grill
e5455f02,Tricolor Egg 三色蛋
e5455f02,Steam Red Snapper with Cai Po 菜甫蒸红哥里
d90232b8,Jumbo Party Bundle For 3 - 4
ff480eea,Chilli Flakes
217b9cb9,Hazelnut Milk Tea Large
40ae3eb1,Plain Prata
40ae3eb1,Masala Thosai
40ae3eb1,Teh Halia
40ae3eb1,Onion Thosai
40ae3eb1,Milo
c9555400,Plain Dosai
c9555400,Masala Dosai
c9555400,Teh Halia
c9555400,Onion Dosai
d79f3718,Strawberry Cheezo
0002b34d,Back To Basics (Vegan)
0002b34d,Avo Vanilla
0002b34d,Goodfellas
799d4d54,Tea with Fresh Milk
dffe30b5,Small
dffe30b5,135. Thai Style Chicken Rice
b513c59d,Big Night In Bundle (4 - 5 pax)
dbf8da65,Swensen's Impossible Burger
79f72275,Mee Hoon Goreng
79f72275,Plain Thosai
c15377b0,Beef Rendang - A La Carte
c15377b0,Empal Bakar - A La Carte
0451a204,Water Chestnut & Sugarcane
0451a204,Chicken Rice Combo Box A 白切鸡套餐A
0451a204,Stir Fried (Sautéed) Hor Fun with Mixed Seafood and Meat 什錦炒河粉
11fc811d,The Original White Beehoon(M)
707fb084,Joyful Bundle
707fb084,3pc Chix Combo
be65b9c9,2pc Chicken Meal
63958196,Value Meal
640e96be,R4. Wing (2 Pcs)
640e96be,F7. Wings (2 Pcs)
832cbfee,Non Spicy 不辣
832cbfee,Normal Spicy 中辣
9e54291c,SD2. Iced Coffee
9e54291c,UCD1. Upsize Iced Milo
9e54291c,HD4. Teh
9e54291c,SD4. Iced Yuan Yang
ca14a67e,Lettuce 油麦菜
ca14a67e,Beancurd Skin 豆皮
ca14a67e,Broccoli 西兰花
ca14a67e,Vermicelli 粉条
ca14a67e,Sliced Potato 土豆片
ca14a67e,Spicy 中辣
ca14a67e,Instant Noodles 快熟面
ca14a67e,Mild Spicy 小辣
ca14a67e,Taiwan Sausage 台湾香肠
ca14a67e,Sliced Chicken 鸡肉片
ca14a67e,Garlic Sprout 蒜苔
59df7809,GK111. Chuka Kurage Gunkan
59df7809,MK114. Futo Maki
59df7809,MK118. Shake Maki
59df7809,MK108. Lobster Salad Maki
59df7809,SU105. Shake Sushi
07c5826e,Tom Yam Double Fish Soup 冬炎双鱼汤
b0028c7a,Nutella Banana
b0028c7a,Skinny Salmon Cheese
b0028c7a,400ml
b0028c7a,Basil Pesto Pasta with Salmon Fillet
b0028c7a,Le Nordic 
5c055eca,Cheesy Melt Chicken Sub
b3944a29,Chicken Wings 鸡翅膀
5a7a6fea,(02-18) Carrot Cake Black
8013071f,Salted Caramel Milk Tea - Large
8013071f,Matcha Strawberry Latte - Large
8013071f,Milk Tea - Medium
019acbd9,Bento B
019acbd9,Customized Bento
019acbd9,Yakitori Stick
64491a2f,White Carrot Cake
f9e156ba,Fish Maw Soup with Seafood 海味鱼鳔羹
f9e156ba,Deep-fried Slices of Tenggiri Fish 脆皮马鲛鱼
f9e156ba,Half 半只
f9e156ba,Putian Lor Mee 莆田卤面
f9e156ba,Chicken Fried Rice 鸡肉炒饭
ea32cb70,0404. Soya Sauce Chicken 头抽豉油鸡 (Half)
5d6111ed,Set A. Kaya Toast with Butter Set
5d6111ed,Steamed Bread
5d6111ed,Kaya Toast
537e2ea6,Chicken Fried Rice with Egg
20bb80a6,Kaya Butter Toast
20bb80a6,Milo 
63fd4ece,111. Matcha Aiyu 抹茶爱玉冻
63fd4ece,309. Green Bean Soup with Lily Bulb 百合绿豆汤
63fd4ece,307. Tang Yuan in Ginger Soup 汤圆姜汤
63fd4ece,109. Almond Tofu Snowflake 杏仁豆腐冰
63fd4ece,313. Barley Beanstick with Gingko 腐竹白果薏米
63fd4ece,322. Herbal Jelly 龟苓膏
3510e90d,(01-31) Fish Meat Otah 3 pcs
3510e90d,(01-05) 1 Soya Bean Drink
a6a7834f,Fried Mee Goreng + Fried Bee Hoon + Ham & Cheese Sandwich
250b217c,Chicken Katsu Don
250b217c,Mentaiko Salmon Cream Omu Rice
631f4f81,2 Ham and Cheese Sandwich + 2 Traditional Kaya Toast
631f4f81,Traditional Kaya Toast + Peanut Thick Toast Bundle
631f4f81,Fried Mee Goreng + Fried Bee Hoon + Ham & Cheese Sandwich
631f4f81,Fried Mee Goreng With Chicken Wing
631f4f81,Drumstick Braised Pork Rice
631f4f81,Traditional Butter Sugar Toast
50779435,Ham & Cheese Sandwich Set
50779435,Pork Patty Egg And Cheese With Lettuce 手打肉排蛋起司鮮蔬
50779435,Traditional Butter Sugar Toast
50779435,2 Ham and Cheese Sandwich + 2 Traditional Kaya Toast
50779435,Peanut Butter Thick Toast
88ee5149,Chicken Wings 鸡翅膀
c3b298b4,Rice 白饭
c3b298b4,Mini Grilled Fish 迷你烤鱼
55757a5c,Braised Egg
55757a5c,Shredded Chicken Macaroni
0a4ba4c0,Kway Chap 粿汁
0a4ba4c0,ABC Soup
0a4ba4c0,Herbal Chicken Soup 药材白鸡汤
3b71dda0,Herbal Chicken Soup 十全大补鸡汤
c4804f9c,Aso Ramen + 3 Pcs Gyoza
c4804f9c,Ajisen Ramen
f0afc01f,Braised Chicken Drumstick Hor Fun
f0afc01f,Braised Mushroom Hor Fun
f0afc01f,3 Pieces
f0afc01f,Tubby Twin
f0afc01f,Braised Duck Hor Fun
8b618367,32. Century Egg Pork Porridge 皮蛋瘦肉粥
8b618367,15. Spinach Dumpling 菠菜饺
8b618367,09. Siew Mai 烧卖
b8f61920,Classic Aglio
127c49e4,4.4 Seafood Alio Olio Spaghetti
127c49e4,8.6 Chicken Chop with Fried Rice
af0796a3,Chocolate Pie
c4756e84,Chocolate Iced with Sprinkles
c4756e84,Hazelnut Original Glazed®
c4756e84,New York Cheese Cake (NYCC)
c4756e84,Chocolate Oreo
c4756e84,Auspicious Mandarin
c4756e84,Black Forest
f127c363,Sweet Potato BōRU D.I.Y. Mega Combo - Sushi
f127c363,Ebiday Huat D.I.Y Mega Combo (Sushi)
f127c363,(U.P. 23.6) Mega Combo B (Sushi)
2459c664,Cheesy Beef Quadruple Stacker Meal
2459c664,Cheesy Beef Triple Stacker Meal
2459c664,Hershey's Sundae Pie
abb499d0,Box of 6
3bddef27,Paradise Mutton Biryani
46709d0b,Plain Dosai
46709d0b,Egg Dosai
f67be7b2,Prata Egg
f67be7b2,Thosai Plain
f67be7b2,Prata Plain
f67be7b2,Thosai Egg
11e6ae28,ABC Sauce Chicken Set Meal
11e6ae28,Stir-fried Beef Hor Fun
96c9be71,Cheesy Stacker Bundle for Four
30fe0420,Happy Value Family Pack - 4 Pint + 4 Toppings
9020b0d4,E33. Nasi Goreng Thai Special
6d98d0d6,Curry Chicken with Rice + Laksa + Ham and Cheese Sandwich
6d98d0d6,2 x Curry Chicken with Rice + Golden Yam Cake + 2 x Large Kopi or Barley
ae1951df,Pearl Milk Tea
e77523bb,Winter Melon Bliss 新冬瓜茶
e77523bb,Azuki Bean Extreme 特级红豆冰沙
6a22d769,Chicken Dum Biryani
6a22d769,Mutton Dum Biryani
6a22d769,Butter Naan
6a22d769,Butter Chicken
6a22d769,Garlic Butter Naan
6a22d769,Reshami Chicken Tikka -Mild
1b9e94fe,Coca-Cola (1.5L)
4e364b7b,Red Bull Mango Booster 元气满满
0f212886,FC1. Grilled Fish W Italian Sauce
0f212886,J5. Curry Fries
0f212886,H5. Fried Rice With Chicken Cutlet + Egg
0f212886,S1. Cheese Mania Chicken
0f212886,B10. Monster Beef Burger
0f212886,H6. Fried Rice With Fish Fillet + Egg
0f212886,J4. 2pcs Chicken Wings & 1 Side Dish
5b2fb366,Prosperity Bundle
43bd9cf3,R12) Tang Tea Noodle Soup
db9f5069,Prosperity Beef Upsized Meal
db9f5069,Peach Pie
fa1d152b,B15. Ginger Spring Onion Sliced Fish Rice
6649ea4a,Sharing Bundle For 2 (U.P. 28.52)
2bfe514e,Create Your Own Mala Set
42de2329,Honey Oolong Tea Medium
42de2329,Peach Green Tea Medium
42de2329,Fresh Passion Green Tea Medium
42de2329,Lemon Green Tea Medium
42de2329,Jasmine Green Tea Medium
42de2329,Yakult Green Tea Medium
42de2329,Yakult Green Tea Large
31d1ddd4,Asam Laksa
31d1ddd4,Asam Lobster Ball
b6e77885,American Twister
6f08e654,Bento Buddy Set for 2
98013eac,Regular
b7dfb5a8,Black Bean Sauce Beef Hor Fun 豉汁牛肉河粉
346700c7,Set B 套餐B
346700c7,Set C 套餐C
e181d76e,Watercress Pork Ribs Soup 西洋菜排骨汤
e181d76e,Lotus Root Peanut Pork Ribs Soup 莲藕花生排骨汤
e181d76e,Plum Chop Meat 梅菜扣肉
d741a37e,叻沙 Laksa
d741a37e,香菇肉脞面 Mushroom Minced Meat Noodles
d741a37e,鱼圆面 Fishball Noodles 
0d62ffd2,Portuguese Egg Tart  葡萄牙蛋挞
0d62ffd2,Mini Chicken Pie  迷你鸡肉派
0d62ffd2,Chicken Shao Bao  鸡肉叉烧酥
18dbb7b1,Steamed Chicken With Chinese Sausage & Mushroom
18dbb7b1,Lotus Root Soup With Pork Rib & Peanut
18dbb7b1,White Radish Pork Rib Soup With Wolfberries
ca7aceae,Lam's Speciality Noodle 阿南特制面
df324f64,Yew Kee Set 友记鸭饭
9830eb15,Connemara Chicken
9830eb15,Bangers N' Mash
1b45b3b6,Quesadilla
1b45b3b6,Tater Tots Nachos
1b45b3b6,Filthy Fries
1b45b3b6,25 Degrees Wings
1b45b3b6,Double Cheese Burger
1b45b3b6,Chocolate Chip Pancake
4f93bec4,Italian Herb Chicken Fried Rice
4f93bec4,Chicken Cutlet Fried Rice
98231831,Gyoza
98231831,Piri Spicy Karaage
ac382624,Roast Beef Panini
4fddcd86,Spaghetti Alla Carbonara
4fddcd86,Carbonara Pizza
0e3ab989,Green Milk Tea Medium
0e3ab989,Ovaltine Medium
e95b1c56,Mozzarella Cheese Egg Prata
e95b1c56,Small
e95b1c56,Plaster Prata
e95b1c56,Double Egg Prata
e95b1c56,Mushroom Prata
e95b1c56,Maggi Goreng Chicken
14095e05,Toroniku Uobushi Ramen Bundle for 1
8dd0d67c,Spicy Tori Karaage (8-inch)
8dd0d67c,Mountain Monster Curry (For 2 PAX)
4a7d6a4f,E3 Crispy Sweet and Sour Pork 菠萝咕噜肉
4a7d6a4f,B5 Pan-fried Pork Dumpling (3pc)  无锡鲜肉锅贴（三粒）
4a7d6a4f,F4 Mapo Tofu 重庆麻婆豆腐
4a7d6a4f,G8 Fried Rice with Crispy Pork Chop 香酥猪扒炒饭
4a7d6a4f,G9 Fragrant White Rice 粒粒香白饭
4a7d6a4f,H11 La Mian with 'Dan Dan' Sauce (Spicy Sesame and Peanut)  皇朝担担拉面
4a7d6a4f,B11 Steamed Salted Egg Yolk Custard Lava Charcoal Bun (3pc) 竹竹炭流沙包（三粒）
83f5c75a,25. Fried Beef Hor Fun 干炒牛肉河粉
83f5c75a,31A. Salted Egg Chicken Rice 咸蛋鸡丁饭
cc71c1a4,Truffle Fried Rice with Braised Beef
87f62801,Chicken Chop Rice Black Pepper
87f62801,XL Chicken Cutlet Rice
87f62801,Lucky Set
4a288a62,Chicken Curry with Soft Loaf
4a288a62,Honey Glazed 3 Joint Wing Lunch Box
4a288a62,Banana Leaf Original Otah
d2ed2a4b,Chick 'N' Cheese Upsized Meal
d2ed2a4b,KITKAT® McFlurry®
5f572a85,V9. Seafood Tofu
5f572a85,F5. Ikan Bakar Bali
08f0801e,American Twister
08f0801e,Pancakes Deluxe Platter Meal
5d3d5562,12Pcs Wings & Sticks
54b3fffb,N59. Maggi Goreng Special
54b3fffb,P13. Plain Prata
54b3fffb,P37. Cheese and Honey Prata
54b3fffb,D61. Homemade Iced Lemon Tea
54b3fffb,T10. Masala Thosai
54b3fffb,N57. Kway Teow Goreng Special
40fdf90e,C1016D. Roast Chicken Rice Bento Set
249adc16,Zinger Stacker Meal
35a8fd46,Zinger Stacker Meal
f84bccb8,H10. Sour Plum Juice 桂花冰鎮酸梅湯
f84bccb8,H8. Assam Tea 阿薩姆紅茶
f84bccb8,A7. Isshin Braised Egg 一心滷蛋
f84bccb8,B5. Hakka-style Golden Fried Chicken 客家鹽酥雞
f84bccb8,C5. Kung Pao Cabbage 宮保高麗菜
f84bccb8,E5. Sunrise Braised  Meat Rice 日出滷肉飯
e13d6e43,Small
6f753b68,Barley ICE
6f753b68,Umami 50
